index,text,audio_path,word_count,potential_question,potential_statement,label
697,say again heli lima juliett,audio_files/audio_697.wav,5,True,False,
1037,air hamburg six nine two lima stefanik tower dobry den,audio_files/audio_1037.wav,10,False,True,
869,euro trans six eight zero two climb flight level two nine zero euro trans six eight zero climbing two nine zero initially,audio_files/audio_869.wav,22,False,True,
5820,reach six three three descend two nine zero,audio_files/audio_5820.wav,8,False,True,
10133,zero and request m,audio_files/audio_10133.wav,4,True,False,
6205,lufthansa seven seven papa climb flight level three four zero request flight level standby,audio_files/audio_6205.wav,14,True,False,
1051,lufthansa five juliett whiskey i m sorry say again frequency,audio_files/audio_1051.wav,10,True,False,
6595,three one three one three,audio_files/audio_6595.wav,5,False,True,
10428,three hundred and say again,audio_files/audio_10428.wav,5,True,False,
6155,csa four kilo papa line up runway three one,audio_files/audio_6155.wav,9,False,True,
6153,csa four victor papa runway three one cleared for takeoff wind calm runway three one cleared for takeoff csa four victor papa,audio_files/audio_6153.wav,22,False,True,
277,a four two zero contact praha radar one two seven decimal eight two five,audio_files/audio_277.wav,14,False,True,
8976,descend two nine zero hotel,audio_files/audio_8976.wav,5,False,True,
10032,level three four zero wizz air four november,audio_files/audio_10032.wav,8,False,True,
5312,control alfa bravo delta five one zero requesting flight level three three zero,audio_files/audio_5312.wav,13,True,False,
10206,praha radar radar contact descend flight level one zero zero high speed approved current information is kilo qnh one zero two two,audio_files/audio_10206.wav,22,False,True,
9114,lufthansa four tango papa contact ruzyne radar one one nine decimal zero good bye,audio_files/audio_9114.wav,14,False,True,
4608,o kilo golf belin five three delta thank you wizz air four november mike for higher level praha on one three three four one zero good day,audio_files/audio_4608.wav,27,False,True,
708,easy three zero six five runway one three cleared to land wind zero six zero seven knots,audio_files/audio_708.wav,17,False,True,
7217,el al five two seven left heading two four zero,audio_files/audio_7217.wav,10,False,True,
7829,speed bird four alfa charlie runway three one clear to land wind one eight zero degrees three knots,audio_files/audio_7829.wav,18,False,True,
1843,radar hello klm one nine seven six out of level three zero one climbing level three four zero,audio_files/audio_1843.wav,18,False,True,
4494,csa three five delta request descend,audio_files/audio_4494.wav,6,True,False,
1531,direct to arvek,audio_files/audio_1531.wav,3,False,True,
4137,emirates one three nine request descend,audio_files/audio_4137.wav,6,True,False,
3559,sky travel nine five juliett present heading vectoring for ils runway one three an,audio_files/audio_3559.wav,14,False,True,
2379,left zero three zero,audio_files/audio_2379.wav,4,False,True,
10841,for takeoff bye bye,audio_files/audio_10841.wav,4,False,True,
2899,please confirm one three zero only affirm flight level one three zero,audio_files/audio_2899.wav,12,True,False,
6185,air china nine six one when ready descend to flight level two five zero reach level by kolad,audio_files/audio_6185.wav,18,True,False,
7271,startup approved runway one two qnh one zero two one to destination morning three zero departure flight level one hundred and squawk one thousand swiss air force zero four two,audio_files/audio_7271.wav,30,False,True,
2771,request flight level three nine zero,audio_files/audio_2771.wav,6,True,False,
913,praha hello emirates two one four level three five zero,audio_files/audio_913.wav,10,False,True,
11820,roger when reaching maintain three three zero,audio_files/audio_11820.wav,7,True,False,
1825,reducing two one zero cs,audio_files/audio_1825.wav,5,False,True,
2536,praha radar csa two mike zulu airborn passing one thousand nine,audio_files/audio_2536.wav,11,False,True,
2941,siberia eight nine seven hello radar contact,audio_files/audio_2941.wav,7,False,True,
4996,feet voz one bravo,audio_files/audio_4996.wav,4,False,True,
3011,say again frequency,audio_files/audio_3011.wav,3,True,False,
1599,yangtze river seven four six ze zero push back crew knows how to push you out yet,audio_files/audio_1599.wav,17,True,False,
4135,klm one three five two roger use romeo and report ready yeah we are fully ready when reaching romeo klm one,audio_files/audio_4135.wav,21,True,False,
11370,say again ea,audio_files/audio_11370.wav,3,True,False,
8700,shamrock six six one contact praha one three five decimal four six zero good bye,audio_files/audio_8700.wav,15,False,True,
5665,el al three three seven request to climb level three four zero due to turbolence,audio_files/audio_5665.wav,15,True,False,
8440,yes standby second wizz air five five six now taxi to the right via hotel lima holding point r,audio_files/audio_8440.wav,19,False,True,
7904,praha emirates two zero good evening level three five zero on course ro,audio_files/audio_7904.wav,13,False,True,
2229,ro cleared for ils,audio_files/audio_2229.wav,4,False,True,
289,german wings eight november xray praha hello radar contact climb flight level three four zero confirm requested cruising level,audio_files/audio_289.wav,19,True,False,
11074,three seven papa left turn heading three two zero cleared vor dme three one call you establish on fi,audio_files/audio_11074.wav,19,False,True,
1035,ryan air one bravo alfa stand five seven qnh one zero one two request engine start,audio_files/audio_1035.wav,16,True,False,
9742,climbing flight level three two zero and final level will be a three five ze,audio_files/audio_9742.wav,15,False,True,
6718,down level one seven zero,audio_files/audio_6718.wav,5,False,True,
6663,wizz air four tango echo climb flight level three four zero report requested flight level,audio_files/audio_6663.wav,15,True,False,
8125,lufthansa six kilo yankee please confirm frequency one three two decimal one five,audio_files/audio_8125.wav,13,True,False,
5163,after oscar,audio_files/audio_5163.wav,2,False,True,
781,beline six bravo november runway one three clear to land wind three five zero degrees seven knots,audio_files/audio_781.wav,17,False,True,
11582,hotel lima hold short,audio_files/audio_11582.wav,4,False,True,
1767,tower hello lufthansa two uniform xray ils three one,audio_files/audio_1767.wav,9,False,True,
4333,speed bird one zero nine good evening radar contact direct pepik,audio_files/audio_4333.wav,11,False,True,
7034,lufthansa seven seven papa praha radar contact climb to flight level three four zero and confirm requested cruising level,audio_files/audio_7034.wav,19,True,False,
7129,and we are ready for,audio_files/audio_7129.wav,5,False,True,
7937,bravo kilo hotel romeo tower grutzli say again taxiway kilo cross runway two eight and contact apron one two one decimal seven five five,audio_files/audio_7937.wav,24,True,False,
11701,a confirm one seven five four,audio_files/audio_11701.wav,6,True,False,
4116,csa two nine six confirm you are in,audio_files/audio_4116.wav,8,True,False,
9069,hello tower csa four mike bravo lima ready in seque,audio_files/audio_9069.wav,10,False,True,
93,austrian three one one november call praha one three three point three nine zero good bye,audio_files/audio_93.wav,16,False,True,
2621,and direct to venox,audio_files/audio_2621.wav,4,False,True,
6838,lufthansa five juliett whiskey climbing level three four zero,audio_files/audio_6838.wav,9,False,True,
11621,praha radar good day lufthansa,audio_files/audio_11621.wav,5,False,True,
7946,manwings seven papa one one eight one good day,audio_files/audio_7946.wav,9,False,True,
4026,lufthansa seven eight approaching flight level two nine zero and we re requesting flight level three three zero,audio_files/audio_4026.wav,18,True,False,
3966,air france three two four seven request level three six zero roger standby,audio_files/audio_3966.wav,13,True,False,
3713,american one five nine climb to flight level three six zero three six zero american one five nine,audio_files/audio_3713.wav,18,False,True,
1556,hotel golf papa continue on the runway vacate via charlie then taxi your discretion blue sector,audio_files/audio_1556.wav,16,False,True,
7168,lufthansa three charlie hotel descend flight level two nine zero,audio_files/audio_7168.wav,10,False,True,
11809,one three four four seven five speed bird eight seven,audio_files/audio_11809.wav,10,False,True,
9691,is your requested level,audio_files/audio_9691.wav,4,True,False,
521,tower continue approach,audio_files/audio_521.wav,3,False,True,
8625,oscar kilo echo lima alfa confirm proceeding to tango bravo four zero two,audio_files/audio_8625.wav,13,True,False,
5007,praha control etihad zero one eight please confirm we have to remain in this frequency,audio_files/audio_5007.wav,15,True,False,
3079,and sky travel one zero three four request push back clearance,audio_files/audio_3079.wav,11,True,False,
9547,beline four zero victor runway one three cleared for takeoff wind zero five zero degrees five knot,audio_files/audio_9547.wav,17,False,True,
337,good morning lufthansa eight lima l ruzyne tower,audio_files/audio_337.wav,8,False,True,
3815,klm one nine seven six hello radar contact report requested flight level,audio_files/audio_3815.wav,12,True,False,
5555,hotel golf papa frequency change approved good bye,audio_files/audio_5555.wav,8,False,True,
5537,oscar echo foxtrot bravo foxtrot request,audio_files/audio_5537.wav,6,True,False,
9630,we have the traffic in sight rega one zero we leave the control zone schone namittag,audio_files/audio_9630.wav,16,False,True,
7430,midland seven seven four confirm eight three or more,audio_files/audio_7430.wav,9,True,False,
7803,ruzyne tower oscar kilo mike echo papa is to tango then request,audio_files/audio_7803.wav,12,True,False,
11221,go ahead flight level three three zero on request please,audio_files/audio_11221.wav,10,True,False,
3058,descend one three zero and say again,audio_files/audio_3058.wav,7,True,False,
4921,squawk say again two zero eight,audio_files/audio_4921.wav,6,True,False,
5609,and swiss one two four bravo just confirm the heading is zero four zero,audio_files/audio_5609.wav,14,True,False,
6271,cleared line up take o,audio_files/audio_6271.wav,5,False,True,
6456,speed bird three zero charlie turn right i say again turn right direct to rapet,audio_files/audio_6456.wav,15,True,False,
11759,singapoor two five go ahead singapoor two five request direct position,audio_files/audio_11759.wav,11,True,False,
11707,eight echo november reducing,audio_files/audio_11707.wav,4,False,True,
81,three one two passing flight level two two seven climbing three one zero,audio_files/audio_81.wav,13,False,True,
10154,donavia three zero five radar radar contact descend to flight level one zero zero information november correct higher speed approved,audio_files/audio_10154.wav,20,False,True,
11581,direct to somis csa five,audio_files/audio_11581.wav,5,False,True,
5513,ro five five,audio_files/audio_5513.wav,3,False,True,
3242,praha lufthansa eight victor lima say again,audio_files/audio_3242.wav,7,True,False,
11023,one two one nine,audio_files/audio_11023.wav,4,False,True,
11355,lufthansa one four nine two request flight level three five zero,audio_files/audio_11355.wav,11,True,False,
5082,lot one four nine,audio_files/audio_5082.wav,4,False,True,
6625,tower one one eight one wizz air four charlie bravo good nigh,audio_files/audio_6625.wav,12,False,True,
2535,chanex eight eight papa romeo line up runway one three,audio_files/audio_2535.wav,10,False,True,
10515,so startup si a,audio_files/audio_10515.wav,4,False,True,
6049,and lufthansa nine alfa hotel requesting flight level three five zero roger standby,audio_files/audio_6049.wav,13,True,False,
5104,zero five zero vectors for sequence,audio_files/audio_5104.wav,6,False,True,
6376,air france one nine eight three i estimate two landings standby,audio_files/audio_6376.wav,11,False,True,
1145,cleared for takeoff runway one three air fra,audio_files/audio_1145.wav,8,False,True,
1724,csa seven five nine descend four thousand feet qnh one zero two two turn left heading zero eight zero,audio_files/audio_1724.wav,19,False,True,
5183,csa seven eight six ruzyne tower,audio_files/audio_5183.wav,6,False,True,
6754,turn right heading two two zero russia two two one,audio_files/audio_6754.wav,10,False,True,
10846,left three three zero cleared for the ils call you and reducing swiss one two four bravo,audio_files/audio_10846.wav,17,False,True,
3545,praha radar good evening air berlin two eight nine kilo passinf flight level two six zero climbing flight level two eight zero inbound lanux,audio_files/audio_3545.wav,24,False,True,
10782,lufthansa two hotel tango turn left heading three four zero cleared ils approach runway three one report when established,audio_files/audio_10782.wav,19,True,False,
3192,austrian five five alfa delta calling,audio_files/audio_3192.wav,6,False,True,
5926,hello channex eight eight pa,audio_files/audio_5926.wav,5,False,True,
7175,climb flight level three four zero request flight level three seven zero as final easy six one three golf,audio_files/audio_7175.wav,19,True,False,
2367,climbing flight level three four zero,audio_files/audio_2367.wav,6,False,True,
8760,easy three zero six five hello radar radar contact no speed restrictions descend flight level seven zero,audio_files/audio_8760.wav,17,False,True,
3908,negative frequency one three four decimal four four zero,audio_files/audio_3908.wav,9,False,True,
2949,request three five zero russia two five eight,audio_files/audio_2949.wav,8,True,False,
5079,three charlie zulu passing level one nine one descending level one seven zero november one zero one nine,audio_files/audio_5079.wav,18,False,True,
6232,sky travel one zero three four request ta,audio_files/audio_6232.wav,8,True,False,
2007,three four zero cleared vor dme three one call you on final tra,audio_files/audio_2007.wav,13,False,True,
9675,three five,audio_files/audio_9675.wav,2,False,True,
2957,united one three five behind lufthansa line up runway,audio_files/audio_2957.wav,9,False,True,
10359,air malta five three can you confirm check,audio_files/audio_10359.wav,8,True,False,
9309,d hotel alfa climb flight level three three zero d hotel alfa climbing three three zero,audio_files/audio_9309.wav,16,False,True,
184,eight five six descend flight level eight zero,audio_files/audio_184.wav,8,False,True,
6233,one three three three nine zero singapoore three two five confirm,audio_files/audio_6233.wav,11,True,False,
6292,few left turn to rapet beline six,audio_files/audio_6292.wav,7,False,True,
11349,bound evemi desc,audio_files/audio_11349.wav,3,False,True,
8410,beline three papa p turn left heading three four zero cleared ils approach runway three one report when established left heading three,audio_files/audio_8410.wav,22,True,False,
2735,aerosvit two o,audio_files/audio_2735.wav,3,False,True,
11592,we request for cruise level three six zero ryan air five juliett uniform,audio_files/audio_11592.wav,13,True,False,
2504,wizz air four tango echo hello radar contact climb to flight level three zero zero level three zero zero wizz air four tango echo,audio_files/audio_2504.wav,24,False,True,
6432,climb flight level one four zero jobair zero five two,audio_files/audio_6432.wav,10,False,True,
9950,radar csa five mike bravo maintaining flight level one two zero request descend,audio_files/audio_9950.wav,13,True,False,
6860,praha thai nine three one confirm contact warsaw one two zero decimal nine five zero,audio_files/audio_6860.wav,15,True,False,
8551,climbing flight level one six zero csa four eight zero,audio_files/audio_8551.wav,10,False,True,
6319,clear to line up and takeoff runway one three el al five two two,audio_files/audio_6319.wav,14,False,True,
1424,we are familiar with ai airspace echo and ready for descen,audio_files/audio_1424.wav,11,False,True,
7480,praha two flight level three one zero request flight level three five zero,audio_files/audio_7480.wav,13,True,False,
10511,easy three zero six five approaching flight level seven zero requsting further descend when able,audio_files/audio_10511.wav,15,True,False,
10697,lufthansa four eight five two request direct,audio_files/audio_10697.wav,7,True,False,
6139,and request,audio_files/audio_6139.wav,2,True,False,
3963,correct expect departure ahead,audio_files/audio_3963.wav,4,False,True,
4565,praha radar good morning nicky eight zero one seven descending level three five zero inbound,audio_files/audio_4565.wav,15,False,True,
11537,csa eight zero three descend flight level one zero zero,audio_files/audio_11537.wav,10,False,True,
9684,november two six nine six sierra what is your maximum speed till four miles final,audio_files/audio_9684.wav,15,True,False,
445,praha good evening lufthansa two five four zero reaching flight level two eight zero,audio_files/audio_445.wav,14,False,True,
9498,good morning seven zero,audio_files/audio_9498.wav,4,False,True,
11289,to the left heading two one five,audio_files/audio_11289.wav,7,False,True,
7663,kilo november five one one we are,audio_files/audio_7663.wav,7,False,True,
9774,csa eight zero three descend flight level one two zero,audio_files/audio_9774.wav,10,False,True,
2084,climb to flight level one six zero,audio_files/audio_2084.wav,7,False,True,
6815,one three one zero five five good bye air berlin four zero seven,audio_files/audio_6815.wav,13,False,True,
10334,austrian five five alfa delta after passing flight level three two zero direct to ra,audio_files/audio_10334.wav,15,False,True,
4020,lufthansa six one three is descending now level three hun,audio_files/audio_4020.wav,10,False,True,
5793,sky travel one one nine three descend flight level seven zero after kenok intercept localizer runway three one,audio_files/audio_5793.wav,18,False,True,
3055,radar good morning transport one five five flight level three four zero inbound,audio_files/audio_3055.wav,13,False,True,
7895,swedestar zero five one descend five thousand feet qnh one zero two one,audio_files/audio_7895.wav,13,False,True,
4550,is it ok for you if we maintain four nautical miles left hand track all the way down to benesov,audio_files/audio_4550.wav,20,False,True,
6075,ruzyne tower csa,audio_files/audio_6075.wav,3,False,True,
2305,sorry say again,audio_files/audio_2305.wav,3,True,False,
6389,three thousand feet and request new approach,audio_files/audio_6389.wav,7,True,False,
7427,descend nine zero and ruzyne one one,audio_files/audio_7427.wav,7,False,True,
4281,who is calling praha yes sir wizz air four romeo papa any chance to use runway three one fo,audio_files/audio_4281.wav,19,True,False,
802,turkish one five two five praha radar contact proceed direct rapet,audio_files/audio_802.wav,11,False,True,
996,november mike alfa vacate via charlie and how long do you stay,audio_files/audio_996.wav,12,True,False,
2804,martinair zero nine five hello radar contact squawk one four six three,audio_files/audio_2804.wav,12,False,True,
4667,climbing flight level two five zero request direct to vambo,audio_files/audio_4667.wav,10,True,False,
5595,yanair eight foxtrot juliett rate of descend fifteen hundred feet per minute or more,audio_files/audio_5595.wav,14,False,True,
11246,lufthansa six romeo victor contact wien one three four decimal four four zero good bye,audio_files/audio_11246.wav,15,False,True,
185,zero for cruise over delta romeo november,audio_files/audio_185.wav,7,False,True,
4282,radar klm one three five two passing two thousand fou,audio_files/audio_4282.wav,10,False,True,
11651,flight level one two zero sierra,audio_files/audio_11651.wav,6,False,True,
2838,lufthansa two uniform xray one two one nine,audio_files/audio_2838.wav,8,False,True,
2605,opera jet three zero zero just for confirmation one hotel,audio_files/audio_2605.wav,10,True,False,
4428,three two zero,audio_files/audio_4428.wav,3,False,True,
6378,wizziar xray zulu turn left heading three four zero cleared ils approach runway three one report when established,audio_files/audio_6378.wav,18,True,False,
6931,thank you,audio_files/audio_6931.wav,2,False,True,
10282,no speed limit,audio_files/audio_10282.wav,3,False,True,
10392,after omelo proceed direct odnem,audio_files/audio_10392.wav,5,False,True,
5812,fly niki eight four nine zero praha one three four five nine zero,audio_files/audio_5812.wav,13,False,True,
10573,csa eight echo charlie reduce speed two two zero,audio_files/audio_10573.wav,9,False,True,
7984,mike sierra four descend,audio_files/audio_7984.wav,4,False,True,
5660,go ahead csa eight zero four what level do you expect overhead pepik,audio_files/audio_5660.wav,13,True,False,
11078,climbing level three four zero requested is three eight zero austrian three seven five alfa radar roger,audio_files/audio_11078.wav,17,True,False,
9317,nine kilo yankee left,audio_files/audio_9317.wav,4,False,True,
11132,requesting three eight zero four six ni,audio_files/audio_11132.wav,7,True,False,
4216,six kilo alfa flight level three two zero is,audio_files/audio_4216.wav,9,False,True,
10824,roger standby two zero four flight level three five zero direct to odnem,audio_files/audio_10824.wav,13,False,True,
5973,recleared at tovka one kilo departure runway three initial climb five thousand feet and request push and start euro trans one three juliett,audio_files/audio_5973.wav,23,True,False,
178,lufthansa one four nine zero request level three three zero,audio_files/audio_178.wav,10,True,False,
7078,j tango three five zero please roger standby for further climb,audio_files/audio_7078.wav,11,False,True,
1826,normal rate,audio_files/audio_1826.wav,2,False,True,
7511,lufthansa seven one four proceed direct tomti climb flight level three three zero,audio_files/audio_7511.wav,13,False,True,
5922,lufthansa two five four one praha hello radar contact,audio_files/audio_5922.wav,9,False,True,
9426,lufthansa six november whiskey descend flight level two nine zero descend level two nine zero lufthansa six november whiskey,audio_files/audio_9426.wav,19,False,True,
9509,lufthansa seven eight two,audio_files/audio_9509.wav,4,False,True,
2709,csa nine delta sierra tower one one eight one,audio_files/audio_2709.wav,9,False,True,
11174,air malta five three eight praha radar contact squawk three three seven si,audio_files/audio_11174.wav,13,False,True,
2670,lufthansa seven five zero please confirm direct to topav negative direct to sopav sierra oscar papa alfa victor,audio_files/audio_2670.wav,18,True,False,
11153,roger thank you for info,audio_files/audio_11153.wav,5,False,True,
4782,descend level one three zero swiss four seven two echo nor shuttle three five eight zero turn right heading two four zero,audio_files/audio_4782.wav,22,False,True,
730,hello ruzyne tower two one zero morning via lima deployed in three one,audio_files/audio_730.wav,13,False,True,
11447,tower good morning quality eight nine zero request clearance to,audio_files/audio_11447.wav,10,True,False,
10862,klm one three seven four contact rhein one three three decimal eight si,audio_files/audio_10862.wav,13,False,True,
1451,lufthansa six juliett tango report requested flight level,audio_files/audio_1451.wav,8,True,False,
946,for turkish one nine five six request,audio_files/audio_946.wav,7,True,False,
6585,one two seven one two five csa two eight seven,audio_files/audio_6585.wav,10,False,True,
6533,one four four,audio_files/audio_6533.wav,3,False,True,
5578,for confirmation cleared level for austrian seven zero nine one three zero affirm flight level one three zero correct,audio_files/audio_5578.wav,19,True,False,
3379,austrian three one four romeo when ready descend flight level three nine zero level by abrax,audio_files/audio_3379.wav,16,True,False,
808,malaisian two one requesting flight level three five zero if available,audio_files/audio_808.wav,11,True,False,
3182,clear to land one,audio_files/audio_3182.wav,4,False,True,
6224,camber zero four two nine when ready descend flight level two eight zero level by hotel delta oscar,audio_files/audio_6224.wav,18,True,False,
2098,air france one seven eight two now start reduce speed for approach two zero zero knots or less,audio_files/audio_2098.wav,18,False,True,
9627,csa four bravo echo hello radar contact climb to flight level three one zero level by pisam,audio_files/audio_9627.wav,17,False,True,
10539,say again,audio_files/audio_10539.wav,2,True,False,
7691,confirm requested descend,audio_files/audio_7691.wav,3,True,False,
11815,good afternoon klm one nine seven eight praha radar contact report your requested level,audio_files/audio_11815.wav,14,True,False,
10627,heading two seven zero vectors for shortcut,audio_files/audio_10627.wav,7,False,True,
11022,confirm lufthansa two four three four,audio_files/audio_11022.wav,6,True,False,
11175,cathay zero six eight,audio_files/audio_11175.wav,4,False,True,
684,delta two zero six contact rhein one two eight decimal zero seven five good bye,audio_files/audio_684.wav,15,False,True,
3526,sky travel six one eight stand one five information november one zero one eight request starting and destination hurgha,audio_files/audio_3526.wav,19,True,False,
1784,descend level one hundred we have information oscar and say again swedestar zero five one,audio_files/audio_1784.wav,15,True,False,
7638,gulf air zero zero six squak one four six four,audio_files/audio_7638.wav,10,False,True,
10548,two victor charlie descend flight level one hundred own spee,audio_files/audio_10548.wav,10,False,True,
3199,yes five nine one requesting atc,audio_files/audio_3199.wav,6,True,False,
10308,wizz air five two one climb to flight level three seven zero,audio_files/audio_10308.wav,12,False,True,
6846,praha hello condor zero four two passing flight level two six six climbing three one zero hdo two nine zero or higher,audio_files/audio_6846.wav,22,False,True,
9648,praha good afetrnoon ryan air eight zero eight eight,audio_files/audio_9648.wav,9,False,True,
10291,yes anyway e,audio_files/audio_10291.wav,3,False,True,
1836,csa nine delta sierra when ready descend flight level one one zero,audio_files/audio_1836.wav,12,True,False,
11566,quality eight two fi,audio_files/audio_11566.wav,4,False,True,
411,there s not on a we request start your frequency no response on to the free or grou,audio_files/audio_411.wav,18,True,False,
4184,cimber five one eight when ready descend flight level two eight zero level by hotel delta oscar,audio_files/audio_4184.wav,17,True,False,
1136,hello can you just confirm the frequency please one two seven decimal four two five,audio_files/audio_1136.wav,15,True,False,
6655,flight level two nine zero and one three five three five bye bye lufthansa four november lima,audio_files/audio_6655.wav,17,False,True,
10569,two victor charlie say again,audio_files/audio_10569.wav,5,True,False,
5033,what level do you request,audio_files/audio_5033.wav,5,True,False,
3621,camber three five two five runway three one clear to land wind is calm,audio_files/audio_3621.wav,14,False,True,
5965,csa nine delta sierra when ready we ll descend flight level one one zero,audio_files/audio_5965.wav,14,True,False,
9753,inbound patka flight level three four zero,audio_files/audio_9753.wav,7,False,True,
1590,lufthansa seven eight seven what speed are you reducing,audio_files/audio_1590.wav,9,True,False,
11051,hi control india alfa romeo india foxtrot good afternoon we are approaching flight level three one four,audio_files/audio_11051.wav,17,False,True,
9021,lufthansa seven five nine descend level three hundred and say again where to reach,audio_files/audio_9021.wav,14,True,False,
7881,swedestar zero five one reduce speed two zero zero knots,audio_files/audio_7881.wav,10,False,True,
9751,jobair zero six two ruzyne tower continue approach continue approach jobair zero six,audio_files/audio_9751.wav,13,False,True,
7500,s victor whiskey one one xray papa climbing three one zero on course,audio_files/audio_7500.wav,13,False,True,
7838,wizz air four papa romeo confirm reqeusted level,audio_files/audio_7838.wav,8,True,False,
10822,sky travel one zero three six contact praha radar one two zero two seven five,audio_files/audio_10822.wav,15,False,True,
6648,confirm flight level one six zero for csa one eight four yes one eight four climb flight level one six zero climbing flight level one six zero csa one eight,audio_files/audio_6648.wav,30,True,False,
9687,sa seven eight nine runway one,audio_files/audio_9687.wav,6,False,True,
124,klm one eight four eight contact praha one three three decimal three nine zero good by,audio_files/audio_124.wav,16,False,True,
1446,europa nine four kilo mike contact ground one two one decimal nine zero five good bye,audio_files/audio_1446.wav,16,False,True,
198,praha radar time air six one two papa descending flight level one five zero,audio_files/audio_198.wav,14,False,True,
3855,and two,audio_files/audio_3855.wav,2,False,True,
8130,climb flight level seven zero and cleared to destination benesov via flight plan route,audio_files/audio_8130.wav,14,False,True,
7191,ur six five and a climb which level,audio_files/audio_7191.wav,8,True,False,
5580,right heading zero two zero cleared ils approach zero six and maximum one six zero speed confirm,audio_files/audio_5580.wav,17,True,False,
4334,four zero cleared ils approach runway three one report when established,audio_files/audio_4334.wav,11,True,False,
8651,six four for gulf air zero zero six,audio_files/audio_8651.wav,8,False,True,
9689,cend flight level one zero zero intercept the llz runway three one emirates one three nine,audio_files/audio_9689.wav,16,False,True,
11265,roger able confirm behind,audio_files/audio_11265.wav,4,True,False,
8288,praha radar csa seven eight nine flight level three four zero direct mavor,audio_files/audio_8288.wav,13,False,True,
3868,ryan air two xray foxtrot praha,audio_files/audio_3868.wav,6,False,True,
6468,one three five one three five sierra victor papa,audio_files/audio_6468.wav,9,False,True,
6885,one four,audio_files/audio_6885.wav,2,False,True,
2817,condor zero four two praha hello radar contact confirm requested level,audio_files/audio_2817.wav,11,True,False,
10318,reduce to two three zero knots plea,audio_files/audio_10318.wav,7,False,True,
10856,radar lufthansa six romeo victor climbing three two zero final requeste,audio_files/audio_10856.wav,11,True,False,
13,zero to holesova requested level one eight,audio_files/audio_13.wav,7,True,False,
1067,lima delta zulu bel avia eight nine four,audio_files/audio_1067.wav,8,False,True,
4455,ruzyne radar one one nine zero,audio_files/audio_4455.wav,6,False,True,
3126,ague radar good evening from easy two six nine one approaching marem climbing to level three four ze,audio_files/audio_3126.wav,18,False,True,
2148,lot three four three confirm requested cruising level,audio_files/audio_2148.wav,8,True,False,
5631,two seven zero confirm,audio_files/audio_5631.wav,4,True,False,
985,csa six three five turn left heading three four zero cleared ils approach runway three one report when established,audio_files/audio_985.wav,19,True,False,
427,radar good evening cimber zero five,audio_files/audio_427.wav,6,False,True,
8722,csa eight three five continue approach,audio_files/audio_8722.wav,6,False,True,
7832,good morning air france one three eight three ruzyne tower,audio_files/audio_7832.wav,10,False,True,
7295,sky travel one one zero three descend flight level nine zero contact radar one one nine decimal zero good bye,audio_files/audio_7295.wav,20,False,True,
10157,aero flot one four nine confirm established yeah we are fully established aero flot one four nine roger contact ruzyne tower one one eight decimal one good bye,audio_files/audio_10157.wav,28,True,False,
2514,contract two romeo golf when ready descend to flight level one five zero,audio_files/audio_2514.wav,13,True,False,
9179,climbing level three four zero and request level three eight zero please austrian three seven one quebec,audio_files/audio_9179.wav,17,True,False,
7355,roger approved,audio_files/audio_7355.wav,2,False,True,
501,o kilo,audio_files/audio_501.wav,2,False,True,
9644,four thousand one zero one nine confirm november,audio_files/audio_9644.wav,8,True,False,
11150,praha ryan air five three lima xray passing flight level three two climbing flight level three four zero,audio_files/audio_11150.wav,18,False,True,
6388,re re requeste is speed descending four thousand qnh one zero one eight aero flot one,audio_files/audio_6388.wav,16,True,False,
384,climbing three four zero and request three six zero final nor shuttle one six three three,audio_files/audio_384.wav,16,True,False,
8372,wave like turbolence cloud shear roger and for how long,audio_files/audio_8372.wav,10,True,False,
8048,air france one three eight two tower good morning continue approach,audio_files/audio_8048.wav,11,False,True,
10807,papa victor alfa request des,audio_files/audio_10807.wav,5,True,False,
7225,confirm aero flot two seven nine calling,audio_files/audio_7225.wav,7,True,False,
4603,radar oscar kilo hotel kilo sierra reaching flight level eight zero and request,audio_files/audio_4603.wav,13,True,False,
10005,csa nine three delta turn left heading one nine zero,audio_files/audio_10005.wav,10,False,True,
9247,three five one one hello radar contact proceed to mikov,audio_files/audio_9247.wav,10,False,True,
1125,zero lot three,audio_files/audio_1125.wav,3,False,True,
4001,aero flot one five zero hello ruzyne tower report ready,audio_files/audio_4001.wav,10,False,True,
4155,descend level one three zero oscar copy it and speed,audio_files/audio_4155.wav,10,False,True,
9603,n two six nine six sierra is on the localizer roger,audio_files/audio_9603.wav,11,False,True,
7564,csa six three one ruzyne tower continue approach,audio_files/audio_7564.wav,8,False,True,
3032,contract one romeo golf climb flight level one four zero climb level one four zero contract one romeo golf,audio_files/audio_3032.wav,19,False,True,
6409,csa eight zero three request reduce speed to avoid holding,audio_files/audio_6409.wav,10,True,False,
9200,climbing flight level one four zero csa fi,audio_files/audio_9200.wav,8,False,True,
10276,swiss four nine nine charlie continue heading and expect right turn direct to cheb now in a moment,audio_files/audio_10276.wav,18,False,True,
10404,sydney tower good evening jetstar six seventy one final runway three four left,audio_files/audio_10404.wav,13,False,True,
9366,ha radar good evening one four zero two,audio_files/audio_9366.wav,8,False,True,
5166,requesting level three one zero,audio_files/audio_5166.wav,5,True,False,
8404,climb flight level two eight zero,audio_files/audio_8404.wav,6,False,True,
886,one two zero two seventy five bye bye nine tango papa,audio_files/audio_886.wav,11,False,True,
10895,r and ground one two one ni,audio_files/audio_10895.wav,7,False,True,
